"Var1" "Var2" "Var3" "value"
"425" 5 3 "tBodyAcc-mean()-Z" -0.102171095696429
"426" 6 3 "tBodyAcc-mean()-Z" -0.112172831947368
"427" 7 3 "tBodyAcc-mean()-Z" -0.0997778303207547
"428" 8 3 "tBodyAcc-mean()-Z" -0.106114996837037
"429" 9 3 "tBodyAcc-mean()-Z" -0.0952747481333333
"430" 10 3 "tBodyAcc-mean()-Z" -0.107964083931818
"431" 11 3 "tBodyAcc-mean()-Z" -0.108686630425532
"432" 12 3 "tBodyAcc-mean()-Z" -0.105526999754098
"433" 13 3 "tBodyAcc-mean()-Z" -0.112124137754386
"434" 14 3 "tBodyAcc-mean()-Z" -0.103817701790667
"435" 15 3 "tBodyAcc-mean()-Z" -0.105910832679245
"436" 16 3 "tBodyAcc-mean()-Z" -0.103657729076923
"437" 17 3 "tBodyAcc-mean()-Z" -0.111432145565
"438" 18 3 "tBodyAcc-mean()-Z" -0.108453355945205
"439" 19 3 "tBodyAcc-mean()-Z" -0.10904190460274
"440" 20 3 "tBodyAcc-mean()-Z" -0.100402759931507
"441" 21 3 "tBodyAcc-mean()-Z" -0.110417855808989
"442" 22 3 "tBodyAcc-mean()-Z" -0.104967423820635
"443" 23 3 "tBodyAcc-mean()-Z" -0.1105970177575
"444" 24 3 "tBodyAcc-mean()-Z" -0.108222553855072
"445" 25 3 "tBodyAcc-mean()-Z" -0.107352957594595
"446" 26 3 "tBodyAcc-mean()-Z" -0.110237796416216
"447" 27 3 "tBodyAcc-mean()-Z" -0.107835818025
"448" 28 3 "tBodyAcc-mean()-Z" -0.106579385202532
"449" 29 3 "tBodyAcc-mean()-Z" -0.108659067476923
"450" 30 3 "tBodyAcc-mean()-Z" -0.108756209835593
"451" 1 4 "tBodyAcc-mean()-Z" -0.111148103547368
"452" 2 4 "tBodyAcc-mean()-Z" -0.105500357966102
"453" 3 4 "tBodyAcc-mean()-Z" -0.112674859827586
"454" 4 4 "tBodyAcc-mean()-Z" -0.11140306485
"455" 5 4 "tBodyAcc-mean()-Z" -0.107741776464286
"456" 6 4 "tBodyAcc-mean()-Z" -0.110303165877193
"457" 7 4 "tBodyAcc-mean()-Z" -0.110912234947368
"458" 8 4 "tBodyAcc-mean()-Z" -0.107252090833333
"459" 9 4 "tBodyAcc-mean()-Z" -0.110820512307692
"460" 10 4 "tBodyAcc-mean()-Z" -0.109057512132075
"461" 11 4 "tBodyAcc-mean()-Z" -0.106096304033898
"462" 12 4 "tBodyAcc-mean()-Z" -0.10316110632
"463" 13 4 "tBodyAcc-mean()-Z" -0.111431456192982
"464" 14 4 "tBodyAcc-mean()-Z" -0.106756369135593
"465" 15 4 "tBodyAcc-mean()-Z" -0.107621819518519
"466" 16 4 "tBodyAcc-mean()-Z" -0.108804049803922
"467" 17 4 "tBodyAcc-mean()-Z" -0.109792122032787
"468" 18 4 "tBodyAcc-mean()-Z" -0.104218315464286
"469" 19 4 "tBodyAcc-mean()-Z" -0.122736673192308
"470" 20 4 "tBodyAcc-mean()-Z" -0.113539477098039
"471" 21 4 "tBodyAcc-mean()-Z" -0.104319332403846
"472" 22 4 "tBodyAcc-mean()-Z" -0.107112510934783
"473" 23 4 "tBodyAcc-mean()-Z" -0.113382994084746
"474" 24 4 "tBodyAcc-mean()-Z" -0.110595952913793
"475" 25 4 "tBodyAcc-mean()-Z" -0.108737636297297
"476" 26 4 "tBodyAcc-mean()-Z" -0.108927011474576
"477" 27 4 "tBodyAcc-mean()-Z" -0.112822289263158
"478" 28 4 "tBodyAcc-mean()-Z" -0.103714705396296
"479" 29 4 "tBodyAcc-mean()-Z" -0.106632427301887
"480" 30 4 "tBodyAcc-mean()-Z" -0.0986247068969231
"481" 1 5 "tBodyAcc-mean()-Z" -0.107566190908163
"482" 2 5 "tBodyAcc-mean()-Z" -0.116812942382979
"483" 3 5 "tBodyAcc-mean()-Z" -0.116139842908163
"484" 4 5 "tBodyAcc-mean()-Z" -0.1067775246
"485" 5 5 "tBodyAcc-mean()-Z" -0.100319930659574
"486" 6 5 "tBodyAcc-mean()-Z" -0.107209356208333
"487" 7 5 "tBodyAcc-mean()-Z" -0.096938308587234
"488" 8 5 "tBodyAcc-mean()-Z" -0.107598135394737
"489" 9 5 "tBodyAcc-mean()-Z" -0.0910278793952381
"490" 10 5 "tBodyAcc-mean()-Z" -0.110848597247368
"491" 11 5 "tBodyAcc-mean()-Z" -0.111070149978261
"492" 12 5 "tBodyAcc-mean()-Z" -0.10955593226087
"493" 13 5 "tBodyAcc-mean()-Z" -0.101993941531915
"494" 14 5 "tBodyAcc-mean()-Z" -0.0928330165533333
"495" 15 5 "tBodyAcc-mean()-Z" -0.110526066428571
"496" 16 5 "tBodyAcc-mean()-Z" -0.119873705148936
"497" 17 5 "tBodyAcc-mean()-Z" -0.0892432745173913
"498" 18 5 "tBodyAcc-mean()-Z" -0.1033908092
"499" 19 5 "tBodyAcc-mean()-Z" -0.133695240660974
"500" 20 5 "tBodyAcc-mean()-Z" -0.104602925937778
"501" 21 5 "tBodyAcc-mean()-Z" -0.09816866218
"502" 22 5 "tBodyAcc-mean()-Z" -0.1074157796
"503" 23 5 "tBodyAcc-mean()-Z" -0.0988123712574074
"504" 24 5 "tBodyAcc-mean()-Z" -0.104818820272727
"505" 25 5 "tBodyAcc-mean()-Z" -0.107192376965517
"506" 26 5 "tBodyAcc-mean()-Z" -0.1064396194
"507" 27 5 "tBodyAcc-mean()-Z" -0.112837694688636
"508" 28 5 "tBodyAcc-mean()-Z" -0.10858897408913
"509" 29 5 "tBodyAcc-mean()-Z" -0.0981339984895833
"510" 30 5 "tBodyAcc-mean()-Z" -0.0999781422322581
"511" 1 6 "tBodyAcc-mean()-Z" -0.0973020020943396
"512" 2 6 "tBodyAcc-mean()-Z" -0.152513899520833
"513" 3 6 "tBodyAcc-mean()-Z" -0.110064863437288
"514" 4 6 "tBodyAcc-mean()-Z" -0.114219455519231
"515" 5 6 "tBodyAcc-mean()-Z" -0.107471453914894
"516" 6 6 "tBodyAcc-mean()-Z" -0.122082438784314
"517" 7 6 "tBodyAcc-mean()-Z" -0.143769688803922
"518" 8 6 "tBodyAcc-mean()-Z" -0.11512211995122
"519" 9 6 "tBodyAcc-mean()-Z" -0.125219003959184
"520" 10 6 "tBodyAcc-mean()-Z" -0.118180420834043
"521" 11 6 "tBodyAcc-mean()-Z" -0.106797216481481
"522" 12 6 "tBodyAcc-mean()-Z" -0.107339730115385
"523" 13 6 "tBodyAcc-mean()-Z" -0.125767265890909
"524" 14 6 "tBodyAcc-mean()-Z" -0.112279688983333
"525" 15 6 "tBodyAcc-mean()-Z" -0.116952464895833
"526" 16 6 "tBodyAcc-mean()-Z" -0.124074517745098
"527" 17 6 "tBodyAcc-mean()-Z" -0.121290442104167
"528" 18 6 "tBodyAcc-mean()-Z" -0.112655891327586
"529" 19 6 "tBodyAcc-mean()-Z" -0.151054607725
"530" 20 6 "tBodyAcc-mean()-Z" -0.121023947784314
"531" 21 6 "tBodyAcc-mean()-Z" -0.125414265340426
"532" 22 6 "tBodyAcc-mean()-Z" -0.117550861738095
"533" 23 6 "tBodyAcc-mean()-Z" -0.126890616782353
"534" 24 6 "tBodyAcc-mean()-Z" -0.114248610966102
"535" 25 6 "tBodyAcc-mean()-Z" -0.126210440292308
"536" 26 6 "tBodyAcc-mean()-Z" -0.121943461236364
"537" 27 6 "tBodyAcc-mean()-Z" -0.123530438196078
"538" 28 6 "tBodyAcc-mean()-Z" -0.121514025692157
"539" 29 6 "tBodyAcc-mean()-Z" -0.118000587840816
"540" 30 6 "tBodyAcc-mean()-Z" -0.124697493775385
"541" 1 1 "tBodyAcc-std()-X" -0.9280564692
"542" 2 1 "tBodyAcc-std()-X" -0.974059464791667
"543" 3 1 "tBodyAcc-std()-X" -0.982776639193548
"544" 4 1 "tBodyAcc-std()-X" -0.954193738888889
"545" 5 1 "tBodyAcc-std()-X" -0.965934509615385
"546" 6 1 "tBodyAcc-std()-X" -0.934049422052632
"547" 7 1 "tBodyAcc-std()-X" -0.93651361
"548" 8 1 "tBodyAcc-std()-X" -0.94304121537037
"549" 9 1 "tBodyAcc-std()-X" -0.94233309
"550" 10 1 "tBodyAcc-std()-X" -0.968283685
"551" 11 1 "tBodyAcc-std()-X" -0.98477733
"552" 12 1 "tBodyAcc-std()-X" -0.95531868
"553" 13 1 "tBodyAcc-std()-X" -0.968891989354839
"554" 14 1 "tBodyAcc-std()-X" -0.917501887333333
"555" 15 1 "tBodyAcc-std()-X" -0.972255551527778
"556" 16 1 "tBodyAcc-std()-X" -0.973691429428571
"557" 17 1 "tBodyAcc-std()-X" -0.972960567323944
"558" 18 1 "tBodyAcc-std()-X" -0.984527649230769
"559" 19 1 "tBodyAcc-std()-X" -0.965019579518072
"560" 20 1 "tBodyAcc-std()-X" -0.962249114705882
"561" 21 1 "tBodyAcc-std()-X" -0.955019866222222
"562" 22 1 "tBodyAcc-std()-X" -0.947735251944444
"563" 23 1 "tBodyAcc-std()-X" -0.956756363194444
"564" 24 1 "tBodyAcc-std()-X" -0.967984021111111
"565" 25 1 "tBodyAcc-std()-X" -0.909116474109589
"566" 26 1 "tBodyAcc-std()-X" -0.969445445263158
"567" 27 1 "tBodyAcc-std()-X" -0.978455153108108
"568" 28 1 "tBodyAcc-std()-X" -0.9688882955
"569" 29 1 "tBodyAcc-std()-X" -0.984219555507246
"570" 30 1 "tBodyAcc-std()-X" -0.976362515428571
"571" 1 2 "tBodyAcc-std()-X" -0.977229008297872
"572" 2 2 "tBodyAcc-std()-X" -0.986822279565217
"573" 3 2 "tBodyAcc-std()-X" -0.971010120961538
"574" 4 2 "tBodyAcc-std()-X" -0.980309931
"575" 5 2 "tBodyAcc-std()-X" -0.980945022045455
"576" 6 2 "tBodyAcc-std()-X" -0.980164933636364
"577" 7 2 "tBodyAcc-std()-X" -0.972668374583333
"578" 8 2 "tBodyAcc-std()-X" -0.979026152391304
"579" 9 2 "tBodyAcc-std()-X" -0.9572277914
"580" 10 2 "tBodyAcc-std()-X" -0.982901825925926
"581" 11 2 "tBodyAcc-std()-X" -0.982796562075472
"582" 12 2 "tBodyAcc-std()-X" -0.982568781960784
"583" 13 2 "tBodyAcc-std()-X" -0.989546275306122
"584" 14 2 "tBodyAcc-std()-X" -0.976302248148148
"585" 15 2 "tBodyAcc-std()-X" -0.987084356101695
"586" 16 2 "tBodyAcc-std()-X" -0.986825605362319
"587" 17 2 "tBodyAcc-std()-X" -0.9944439053125
"588" 18 2 "tBodyAcc-std()-X" -0.994347988596491
"589" 19 2 "tBodyAcc-std()-X" -0.976357663013699
"590" 20 2 "tBodyAcc-std()-X" -0.983081858939394
"591" 21 2 "tBodyAcc-std()-X" -0.991777287176471
"592" 22 2 "tBodyAcc-std()-X" -0.978466823709677
"593" 23 2 "tBodyAcc-std()-X" -0.987607636617647
"594" 24 2 "tBodyAcc-std()-X" -0.990593766617647
"595" 25 2 "tBodyAcc-std()-X" -0.991892828615385
"596" 26 2 "tBodyAcc-std()-X" -0.979768987948718
"597" 27 2 "tBodyAcc-std()-X" -0.988580107714286
"598" 28 2 "tBodyAcc-std()-X" -0.983272806805556
"599" 29 2 "tBodyAcc-std()-X" -0.9907450195
"600" 30 2 "tBodyAcc-std()-X" -0.983622744193548
"601" 1 3 "tBodyAcc-std()-X" -0.995759901509434
"602" 2 3 "tBodyAcc-std()-X" -0.987271889259259
"603" 3 3 "tBodyAcc-std()-X" -0.96674254295082
"604" 4 3 "tBodyAcc-std()-X" -0.97692058
"605" 5 3 "tBodyAcc-std()-X" -0.968591815714286
"606" 6 3 "tBodyAcc-std()-X" -0.981758159649123
"607" 7 3 "tBodyAcc-std()-X" -0.979307570377358
"608" 8 3 "tBodyAcc-std()-X" -0.988815418148148
"609" 9 3 "tBodyAcc-std()-X" -0.975741252444444
"610" 10 3 "tBodyAcc-std()-X" -0.978403481818182
"611" 11 3 "tBodyAcc-std()-X" -0.994978878723404
"612" 12 3 "tBodyAcc-std()-X" -0.981243992459016
"613" 13 3 "tBodyAcc-std()-X" -0.991020759298246
"614" 14 3 "tBodyAcc-std()-X" -0.973268905
"615" 15 3 "tBodyAcc-std()-X" -0.988949247358491
"616" 16 3 "tBodyAcc-std()-X" -0.989076811794872
"617" 17 3 "tBodyAcc-std()-X" -0.991163919871795
"618" 18 3 "tBodyAcc-std()-X" -0.992019762739726
"619" 19 3 "tBodyAcc-std()-X" -0.989910996849315
"620" 20 3 "tBodyAcc-std()-X" -0.967209961232877
"621" 21 3 "tBodyAcc-std()-X" -0.981419961123596
"622" 22 3 "tBodyAcc-std()-X" -0.985000527142857
"623" 23 3 "tBodyAcc-std()-X" -0.985421519558824
"624" 24 3 "tBodyAcc-std()-X" -0.98725587115942
"625" 25 3 "tBodyAcc-std()-X" -0.991970126756757
"626" 26 3 "tBodyAcc-std()-X" -0.993069368783784
"627" 27 3 "tBodyAcc-std()-X" -0.9919515835
"628" 28 3 "tBodyAcc-std()-X" -0.977748638607595
"629" 29 3 "tBodyAcc-std()-X" -0.996068635384615
"630" 30 3 "tBodyAcc-std()-X" -0.977559426949153
"631" 1 4 "tBodyAcc-std()-X" -0.283740258842105
"632" 2 4 "tBodyAcc-std()-X" -0.423642838474576
"633" 3 4 "tBodyAcc-std()-X" -0.360356726034483
"634" 4 4 "tBodyAcc-std()-X" -0.440829971333333
"635" 5 4 "tBodyAcc-std()-X" -0.294098534232143
"636" 6 4 "tBodyAcc-std()-X" -0.296538717368421
"637" 7 4 "tBodyAcc-std()-X" -0.327243240701754
"638" 8 4 "tBodyAcc-std()-X" -0.173605736002083
"639" 9 4 "tBodyAcc-std()-X" -0.238353562692308
"640" 10 4 "tBodyAcc-std()-X" -0.178709734396226
"641" 11 4 "tBodyAcc-std()-X" -0.422842071864407
"642" 12 4 "tBodyAcc-std()-X" -0.128898533096
"643" 13 4 "tBodyAcc-std()-X" -0.346980394210526
"644" 14 4 "tBodyAcc-std()-X" -0.402639098135593
"645" 15 4 "tBodyAcc-std()-X" -0.327961801111111
"646" 16 4 "tBodyAcc-std()-X" -0.404692523921569
"647" 17 4 "tBodyAcc-std()-X" -0.31950017295082
"648" 18 4 "tBodyAcc-std()-X" -0.37600552125
"649" 19 4 "tBodyAcc-std()-X" -0.0489049407963462
"650" 20 4 "tBodyAcc-std()-X" -0.208342792019608
"651" 21 4 "tBodyAcc-std()-X" -0.297814843538462
"652" 22 4 "tBodyAcc-std()-X" -0.00865921919565217
"653" 23 4 "tBodyAcc-std()-X" -0.313521773389831
"654" 24 4 "tBodyAcc-std()-X" -0.47076236637931
"655" 25 4 "tBodyAcc-std()-X" -0.596007443513514
"656" 26 4 "tBodyAcc-std()-X" -0.340185527559322
"657" 27 4 "tBodyAcc-std()-X" -0.348475560526316
"658" 28 4 "tBodyAcc-std()-X" -0.293003522222222
"659" 29 4 "tBodyAcc-std()-X" -0.174337940226415
"660" 30 4 "tBodyAcc-std()-X" -0.346394275230769
"661" 1 5 "tBodyAcc-std()-X" 0.0300353383483878
"662" 2 5 "tBodyAcc-std()-X" 0.0463666814446808
"663" 3 5 "tBodyAcc-std()-X" -0.0574100475102041
"664" 4 5 "tBodyAcc-std()-X" 0.0111935496222222
"665" 5 5 "tBodyAcc-std()-X" 0.275046110468085
"666" 6 5 "tBodyAcc-std()-X" 0.383681639791667
"667" 7 5 "tBodyAcc-std()-X" 0.0660815600978723
"668" 8 5 "tBodyAcc-std()-X" 0.0241393473736842
"669" 9 5 "tBodyAcc-std()-X" 0.213392270547619
"670" 10 5 "tBodyAcc-std()-X" 0.295733547631579
"671" 11 5 "tBodyAcc-std()-X" 0.142456557034783
"672" 12 5 "tBodyAcc-std()-X" 0.0424084916086956
"673" 13 5 "tBodyAcc-std()-X" -0.0681563626617021
"674" 14 5 "tBodyAcc-std()-X" 0.0178313402266667
"675" 15 5 "tBodyAcc-std()-X" 0.406471051190476
"676" 16 5 "tBodyAcc-std()-X" 0.207251997929787
"677" 17 5 "tBodyAcc-std()-X" 0.187719760269565
"678" 18 5 "tBodyAcc-std()-X" -0.302634565090909
"679" 19 5 "tBodyAcc-std()-X" 0.626917070512821
"680" 20 5 "tBodyAcc-std()-X" 0.0745098785288889
"681" 21 5 "tBodyAcc-std()-X" 0.224343492244444
"682" 22 5 "tBodyAcc-std()-X" 0.348618168333333
"683" 23 5 "tBodyAcc-std()-X" 0.0441392843425926
"684" 24 5 "tBodyAcc-std()-X" -0.08273248054
"685" 25 5 "tBodyAcc-std()-X" -0.253756934258621
"686" 26 5 "tBodyAcc-std()-X" 0.17395384962
"687" 27 5 "tBodyAcc-std()-X" 0.167407531090909
"688" 28 5 "tBodyAcc-std()-X" 0.125712887943478
"689" 29 5 "tBodyAcc-std()-X" 0.167383602458333
"690" 30 5 "tBodyAcc-std()-X" -0.0577703163548387
"691" 1 6 "tBodyAcc-std()-X" -0.35470802509434
"692" 2 6 "tBodyAcc-std()-X" -0.304376406458333
"693" 3 6 "tBodyAcc-std()-X" -0.313123437627119
"694" 4 6 "tBodyAcc-std()-X" -0.204933042903846
"695" 5 6 "tBodyAcc-std()-X" -0.0457237779851064
"696" 6 6 "tBodyAcc-std()-X" -0.0501350188513725
"697" 7 6 "tBodyAcc-std()-X" -0.29487297445098
"698" 8 6 "tBodyAcc-std()-X" -0.171712174634146
"699" 9 6 "tBodyAcc-std()-X" -0.36144437755102
"700" 10 6 "tBodyAcc-std()-X" -0.161591924234043
"701" 11 6 "tBodyAcc-std()-X" -0.238802959018519
"702" 12 6 "tBodyAcc-std()-X" -0.290149192307692
"703" 13 6 "tBodyAcc-std()-X" -0.296284597454545
"704" 14 6 "tBodyAcc-std()-X" -0.309396717592593
"705" 15 6 "tBodyAcc-std()-X" -0.0260971840270833
"706" 16 6 "tBodyAcc-std()-X" -0.397083831568627
"707" 17 6 "tBodyAcc-std()-X" -0.062952754100625
"708" 18 6 "tBodyAcc-std()-X" -0.380168286724138
"709" 19 6 "tBodyAcc-std()-X" -0.1287420952375
"710" 20 6 "tBodyAcc-std()-X" -0.116088676011765
"711" 21 6 "tBodyAcc-std()-X" -0.240808282276596
"712" 22 6 "tBodyAcc-std()-X" 0.0835738640921429
"713" 23 6 "tBodyAcc-std()-X" -0.243887818513725
"714" 24 6 "tBodyAcc-std()-X" -0.344399351355932
"715" 25 6 "tBodyAcc-std()-X" -0.459775646153846
"716" 26 6 "tBodyAcc-std()-X" -0.169006952418182
"717" 27 6 "tBodyAcc-std()-X" -0.295439547254902
"718" 28 6 "tBodyAcc-std()-X" -0.242062430294118
"719" 29 6 "tBodyAcc-std()-X" -0.0867715569693878
"720" 30 6 "tBodyAcc-std()-X" -0.350504475230769
"721" 1 1 "tBodyAcc-std()-Y" -0.83682740562
"722" 2 1 "tBodyAcc-std()-Y" -0.98027739875
"723" 3 1 "tBodyAcc-std()-Y" -0.962057544516129
"724" 4 1 "tBodyAcc-std()-Y" -0.941714042407407
"725" 5 1 "tBodyAcc-std()-Y" -0.969295613269231
"726" 6 1 "tBodyAcc-std()-Y" -0.924644826385965
"727" 7 1 "tBodyAcc-std()-Y" -0.926262668653846
"728" 8 1 "tBodyAcc-std()-Y" -0.93489116
"729" 9 1 "tBodyAcc-std()-Y" -0.9162927764
"730" 10 1 "tBodyAcc-std()-Y" -0.946454302068966
"731" 11 1 "tBodyAcc-std()-Y" -0.972196873859649
"732" 12 1 "tBodyAcc-std()-Y" -0.949072009333333
"733" 13 1 "tBodyAcc-std()-Y" -0.950947949516129
"734" 14 1 "tBodyAcc-std()-Y" -0.909697040980392
"735" 15 1 "tBodyAcc-std()-Y" -0.962759422361111
"736" 16 1 "tBodyAcc-std()-Y" -0.943061150285714
"737" 17 1 "tBodyAcc-std()-Y" -0.944792875211268
"738" 18 1 "tBodyAcc-std()-Y" -0.986160920923077
"739" 19 1 "tBodyAcc-std()-Y" -0.973449968554217
"740" 20 1 "tBodyAcc-std()-Y" -0.964098180294118
"741" 21 1 "tBodyAcc-std()-Y" -0.956959422222222
"742" 22 1 "tBodyAcc-std()-Y" -0.913276301666667
"743" 23 1 "tBodyAcc-std()-Y" -0.976309827361111
"744" 24 1 "tBodyAcc-std()-Y" -0.983126461944444
"745" 25 1 "tBodyAcc-std()-Y" -0.691770680561644
"746" 26 1 "tBodyAcc-std()-Y" -0.983231351842105
"747" 27 1 "tBodyAcc-std()-Y" -0.983736043783784
"748" 28 1 "tBodyAcc-std()-Y" -0.945386780375
"749" 29 1 "tBodyAcc-std()-Y" -0.990240946666667
"750" 30 1 "tBodyAcc-std()-Y" -0.954201823857143
"751" 1 2 "tBodyAcc-std()-Y" -0.922618641914894
"752" 2 2 "tBodyAcc-std()-Y" -0.950704499130435
"753" 3 2 "tBodyAcc-std()-Y" -0.856617812115385
"754" 4 2 "tBodyAcc-std()-Y" -0.89022398108
"755" 5 2 "tBodyAcc-std()-Y" -0.904335121022727
"756" 6 2 "tBodyAcc-std()-Y" -0.923682131090909
"757" 7 2 "tBodyAcc-std()-Y" -0.909454698541667
"758" 8 2 "tBodyAcc-std()-Y" -0.927331997021739
"759" 9 2 "tBodyAcc-std()-Y" -0.875141405
"760" 10 2 "tBodyAcc-std()-Y" -0.917979529962963
"761" 11 2 "tBodyAcc-std()-Y" -0.921402118113208
"762" 12 2 "tBodyAcc-std()-Y" -0.92858124
"763" 13 2 "tBodyAcc-std()-Y" -0.938967741632653
"764" 14 2 "tBodyAcc-std()-Y" -0.914935703907407
"765" 15 2 "tBodyAcc-std()-Y" -0.922407162881356
"766" 16 2 "tBodyAcc-std()-Y" -0.951607872463768
"767" 17 2 "tBodyAcc-std()-Y" -0.96185862984375
"768" 18 2 "tBodyAcc-std()-Y" -0.974928131052632
"769" 19 2 "tBodyAcc-std()-Y" -0.950388943972603
"770" 20 2 "tBodyAcc-std()-Y" -0.93612270469697
"771" 21 2 "tBodyAcc-std()-Y" -0.966877560941176
"772" 22 2 "tBodyAcc-std()-Y" -0.928059133795645
"773" 23 2 "tBodyAcc-std()-Y" -0.934933559264706
"774" 24 2 "tBodyAcc-std()-Y" -0.956255962058824
"775" 25 2 "tBodyAcc-std()-Y" -0.947457617061538
"776" 26 2 "tBodyAcc-std()-Y" -0.94079896551282
"777" 27 2 "tBodyAcc-std()-Y" -0.971579125714286
"778" 28 2 "tBodyAcc-std()-Y" -0.939905244861111
"779" 29 2 "tBodyAcc-std()-Y" -0.963222497833333
"780" 30 2 "tBodyAcc-std()-Y" -0.937857000806452
"781" 1 3 "tBodyAcc-std()-Y" -0.973190056415094
"782" 2 3 "tBodyAcc-std()-Y" -0.957304989259259
"783" 3 3 "tBodyAcc-std()-Y" -0.893449307213115
"784" 4 3 "tBodyAcc-std()-Y" -0.86159737875
"785" 5 3 "tBodyAcc-std()-Y" -0.869439913392857
"786" 6 3 "tBodyAcc-std()-Y" -0.921493191754386
"787" 7 3 "tBodyAcc-std()-Y" -0.923400921886792
"788" 8 3 "tBodyAcc-std()-Y" -0.938479429074074
"789" 9 3 "tBodyAcc-std()-Y" -0.938635759333333
"790" 10 3 "tBodyAcc-std()-Y" -0.919561843409091
"791" 11 3 "tBodyAcc-std()-Y" -0.964173331702128
"792" 12 3 "tBodyAcc-std()-Y" -0.923140254098361
"793" 13 3 "tBodyAcc-std()-Y" -0.949422439473684
"794" 14 3 "tBodyAcc-std()-Y" -0.928525725333333
"795" 15 3 "tBodyAcc-std()-Y" -0.931900148301887
"796" 16 3 "tBodyAcc-std()-Y" -0.960298267692308
"797" 17 3 "tBodyAcc-std()-Y" -0.968176663717949
"798" 18 3 "tBodyAcc-std()-Y" -0.95422343630137
"799" 19 3 "tBodyAcc-std()-Y" -0.944430270684931
"800" 20 3 "tBodyAcc-std()-Y" -0.87541041109589
"801" 21 3 "tBodyAcc-std()-Y" -0.943601625393258
"802" 22 3 "tBodyAcc-std()-Y" -0.922693288412698
"803" 23 3 "tBodyAcc-std()-Y" -0.9584444925
"804" 24 3 "tBodyAcc-std()-Y" -0.936871974347826
"805" 25 3 "tBodyAcc-std()-Y" -0.954569225945946
"806" 26 3 "tBodyAcc-std()-Y" -0.949466155405405
"807" 27 3 "tBodyAcc-std()-Y" -0.955171419
"808" 28 3 "tBodyAcc-std()-Y" -0.875689216835443
"809" 29 3 "tBodyAcc-std()-Y" -0.969295721076923
"810" 30 3 "tBodyAcc-std()-Y" -0.891654527118644
"811" 1 4 "tBodyAcc-std()-Y" 0.114461336747368
"812" 2 4 "tBodyAcc-std()-Y" -0.0780912533118644
"813" 3 4 "tBodyAcc-std()-Y" -0.0699140652103448
"814" 4 4 "tBodyAcc-std()-Y" -0.0788267367683333
"815" 5 4 "tBodyAcc-std()-Y" 0.0767484028053571
"816" 6 4 "tBodyAcc-std()-Y" 0.164213884996491
"817" 7 4 "tBodyAcc-std()-Y" -0.0772618561052631
"818" 8 4 "tBodyAcc-std()-Y" 0.380782052708333
"819" 9 4 "tBodyAcc-std()-Y" -0.201696960826923
"820" 10 4 "tBodyAcc-std()-Y" -0.0227431651698113
"821" 11 4 "tBodyAcc-std()-Y" -0.0522120750440678
"822" 12 4 "tBodyAcc-std()-Y" -0.122783290008
"823" 13 4 "tBodyAcc-std()-Y" 0.141866689392982
"824" 14 4 "tBodyAcc-std()-Y" -0.0536126686650847
"825" 15 4 "tBodyAcc-std()-Y" 0.138912923691296
"826" 16 4 "tBodyAcc-std()-Y" -0.314569762352941
"827" 17 4 "tBodyAcc-std()-Y" -0.0175797885542623
"828" 18 4 "tBodyAcc-std()-Y" -0.227005874892857
"829" 19 4 "tBodyAcc-std()-Y" 0.181801561185577
"830" 20 4 "tBodyAcc-std()-Y" 0.489771808627451
"831" 21 4 "tBodyAcc-std()-Y" 0.0540880509209615
"832" 22 4 "tBodyAcc-std()-Y" 0.100384246321739
"833" 23 4 "tBodyAcc-std()-Y" -0.119020586510678
"834" 24 4 "tBodyAcc-std()-Y" -0.154127498163793
"835" 25 4 "tBodyAcc-std()-Y" -0.161852411581081
"836" 26 4 "tBodyAcc-std()-Y" -0.136351391645763
"837" 27 4 "tBodyAcc-std()-Y" -0.187301214964912
"838" 28 4 "tBodyAcc-std()-Y" -0.117886186425926
"839" 29 4 "tBodyAcc-std()-Y" -0.0917540612869811
"840" 30 4 "tBodyAcc-std()-Y" -0.173550021692308
"841" 1 5 "tBodyAcc-std()-Y" -0.0319359434489796
"842" 2 5 "tBodyAcc-std()-Y" 0.262881788951064
"843" 3 5 "tBodyAcc-std()-Y" -0.0331503723387755
"844" 4 5 "tBodyAcc-std()-Y" -0.21859832499
"845" 5 5 "tBodyAcc-std()-Y" 0.0907630761042553
"846" 6 5 "tBodyAcc-std()-Y" 0.360164958768542
"847" 7 5 "tBodyAcc-std()-Y" -0.138179072734043
"848" 8 5 "tBodyAcc-std()-Y" 0.343826273105263
"849" 9 5 "tBodyAcc-std()-Y" -0.208310705504762
"850" 10 5 "tBodyAcc-std()-Y" 0.00407915363157895
"851" 11 5 "tBodyAcc-std()-Y" 0.0708122725543478
"852" 12 5 "tBodyAcc-std()-Y" 0.11083534373913
"853" 13 5 "tBodyAcc-std()-Y" -0.03212524665
"854" 14 5 "tBodyAcc-std()-Y" 0.378870491755556
"855" 15 5 "tBodyAcc-std()-Y" 0.186532377428571
"856" 16 5 "tBodyAcc-std()-Y" -0.146993837655319
"857" 17 5 "tBodyAcc-std()-Y" -0.0607892037384783
"858" 18 5 "tBodyAcc-std()-Y" -0.254214045818182
"859" 19 5 "tBodyAcc-std()-Y" 0.514816445641026
"860" 20 5 "tBodyAcc-std()-Y" 0.616937015333333
"861" 21 5 "tBodyAcc-std()-Y" 0.301336399711111
"862" 22 5 "tBodyAcc-std()-Y" 0.239812250944444
"863" 23 5 "tBodyAcc-std()-Y" 0.10825903416963
